Gene 1 ID,Gene 2 ID,Score
ENSG00000167447,ENSG00000067704,1.0
ENSG00000077147,ENSG00000169252,1.0
ENSG00000168140,ENSG00000100097,1.0
ENSG00000168140,ENSG00000092621,1.0
ENSG00000168140,ENSG00000066557,1.0
ENSG00000168140,ENSG00000137161,1.0
ENSG00000163645,ENSG00000106211,1.0
ENSG00000105428,ENSG00000153989,1.0
ENSG00000105428,ENSG00000158615,1.0
ENSG00000105428,ENSG00000267368,1.0
ENSG00000105428,ENSG00000162738,1.0
ENSG00000184220,ENSG00000132688,1.0
ENSG00000120800,ENSG00000176678,1.0
ENSG00000120800,ENSG00000169515,1.0
ENSG00000120800,ENSG00000198900,1.0
ENSG00000119973,ENSG00000101400,1.0
ENSG00000149658,ENSG00000137976,1.0
ENSG00000149658,ENSG00000102962,1.0
ENSG00000149658,ENSG00000134070,1.0
ENSG00000101162,ENSG00000154764,1.0
ENSG00000101162,ENSG00000186834,1.0
ENSG00000101162,ENSG00000139610,1.0
ENSG00000101162,ENSG00000123416,1.0
ENSG00000101162,ENSG00000131462,1.0
ENSG00000101162,ENSG00000185271,1.0
ENSG00000101162,ENSG00000185345,1.0
ENSG00000164743,ENSG00000175602,1.0
ENSG00000115361,ENSG00000143858,1.0
ENSG00000165632,ENSG00000178913,1.0
ENSG00000165632,ENSG00000148835,1.0
ENSG00000147127,ENSG00000106211,1.0
ENSG00000147127,ENSG00000169018,1.0
ENSG00000176903,ENSG00000172426,1.0
ENSG00000176903,ENSG00000187189,1.0
ENSG00000176903,ENSG00000205542,1.0
ENSG00000176903,ENSG00000235961,1.0
ENSG00000176903,ENSG00000256235,1.0
ENSG00000176903,ENSG00000140481,1.0
ENSG00000176903,ENSG00000176903,1.0
ENSG00000176903,ENSG00000155959,1.0
ENSG00000136897,ENSG00000136897,1.0
ENSG00000136897,ENSG00000112294,1.0
ENSG00000136897,ENSG00000135900,1.0
ENSG00000136897,ENSG00000173141,1.0
ENSG00000136897,ENSG00000130347,1.0
ENSG00000136897,ENSG00000180992,1.0
ENSG00000136897,ENSG00000278845,1.0
ENSG00000136897,ENSG00000179271,1.0
ENSG00000165023,ENSG00000140718,1.0
ENSG00000173110,ENSG00000168792,1.0
ENSG00000173110,ENSG00000185915,1.0
ENSG00000173110,ENSG00000172404,1.0
ENSG00000173110,ENSG00000110395,1.0
ENSG00000173110,ENSG00000239732,1.0
ENSG00000173110,ENSG00000124217,1.0
ENSG00000173110,ENSG00000179407,1.0
ENSG00000173110,ENSG00000096401,1.0
ENSG00000173110,ENSG00000212122,1.0
ENSG00000173110,ENSG00000186834,1.0
ENSG00000173110,ENSG00000196659,1.0
ENSG00000171116,ENSG00000067704,1.0
ENSG00000171116,ENSG00000268738,1.0
ENSG00000169297,ENSG00000136931,1.0
ENSG00000146453,ENSG00000131094,1.0
ENSG00000146453,ENSG00000169826,1.0
ENSG00000278845,ENSG00000175130,1.0
ENSG00000278845,ENSG00000176678,1.0
ENSG00000278845,ENSG00000014164,1.0
ENSG00000278845,ENSG00000120696,1.0
ENSG00000163737,ENSG00000178726,1.0
ENSG00000163737,ENSG00000163737,1.0
ENSG00000244509,ENSG00000169800,1.0
ENSG00000244509,ENSG00000244509,1.0
ENSG00000039600,ENSG00000065135,1.0
ENSG00000039600,ENSG00000272325,1.0
ENSG00000110104,ENSG00000274750,1.0
ENSG00000122180,ENSG00000132688,1.0
ENSG00000173262,ENSG00000244734,1.0
ENSG00000143556,ENSG00000065491,1.0
ENSG00000143556,ENSG00000189431,1.0
ENSG00000143556,ENSG00000198774,1.0
ENSG00000143556,ENSG00000117650,1.0
ENSG00000242616,ENSG00000065135,1.0
ENSG00000186150,ENSG00000106511,1.0
ENSG00000175602,ENSG00000215251,1.0
ENSG00000175602,ENSG00000187189,1.0
ENSG00000175602,ENSG00000197279,1.0
ENSG00000175602,ENSG00000198774,1.0
ENSG00000175602,ENSG00000116903,1.0
ENSG00000175602,ENSG00000175895,1.0
ENSG00000175602,ENSG00000179562,1.0
ENSG00000175602,ENSG00000128422,1.0
ENSG00000175602,ENSG00000140481,1.0
ENSG00000175602,ENSG00000240583,1.0
ENSG00000130427,ENSG00000100393,1.0
ENSG00000130427,ENSG00000055211,1.0
ENSG00000128849,ENSG00000170027,1.0
ENSG00000277443,ENSG00000213281,1.0
ENSG00000277443,ENSG00000185345,1.0
ENSG00000277443,ENSG00000188021,1.0
ENSG00000277443,ENSG00000116574,1.0
ENSG00000165029,ENSG00000168040,1.0
ENSG00000198918,ENSG00000140986,1.0
ENSG00000198918,ENSG00000096401,1.0
ENSG00000198918,ENSG00000196233,1.0
ENSG00000198918,ENSG00000122566,1.0
ENSG00000198918,ENSG00000274750,1.0
ENSG00000158445,ENSG00000171126,1.0
ENSG00000158445,ENSG00000182674,1.0
ENSG00000158445,ENSG00000158445,1.0
ENSG00000158445,ENSG00000176076,1.0
ENSG00000187730,ENSG00000128590,1.0
ENSG00000152785,ENSG00000198890,1.0
ENSG00000189001,ENSG00000065491,1.0
ENSG00000179271,ENSG00000180992,1.0
ENSG00000179271,ENSG00000176678,1.0
ENSG00000179271,ENSG00000274750,1.0
ENSG00000179271,ENSG00000169515,1.0
ENSG00000186675,ENSG00000096401,1.0
ENSG00000134590,ENSG00000171860,1.0
ENSG00000134590,ENSG00000185149,1.0
ENSG00000187566,ENSG00000187566,1.0
ENSG00000134594,ENSG00000213281,1.0
ENSG00000170801,ENSG00000186834,1.0
ENSG00000137267,ENSG00000181449,1.0
ENSG00000137267,ENSG00000197253,1.0
ENSG00000137267,ENSG00000169252,1.0
ENSG00000137267,ENSG00000123416,1.0
ENSG00000137267,ENSG00000135269,1.0
ENSG00000137267,ENSG00000089199,1.0
ENSG00000137267,ENSG00000170542,1.0
ENSG00000137267,ENSG00000186834,1.0
ENSG00000137267,ENSG00000188229,1.0
ENSG00000140718,ENSG00000167658,1.0
ENSG00000140718,ENSG00000111716,1.0
ENSG00000143367,ENSG00000177469,1.0
ENSG00000143367,ENSG00000140481,1.0
ENSG00000164816,ENSG00000131094,1.0
ENSG00000164816,ENSG00000135617,1.0
ENSG00000164816,ENSG00000150893,1.0
ENSG00000136930,ENSG00000008018,1.0
ENSG00000136930,ENSG00000170759,1.0
ENSG00000136930,ENSG00000185345,1.0
ENSG00000136930,ENSG00000171453,1.0
ENSG00000136930,ENSG00000163220,1.0
ENSG00000136930,ENSG00000166477,1.0
ENSG00000136930,ENSG00000136930,1.0
ENSG00000124256,ENSG00000107719,1.0
ENSG00000170509,ENSG00000116574,1.0
ENSG00000099937,ENSG00000180210,1.0
ENSG00000101400,ENSG00000152402,1.0
ENSG00000101400,ENSG00000277203,1.0
ENSG00000101400,ENSG00000130037,1.0
ENSG00000101400,ENSG00000198851,1.0
ENSG00000101400,ENSG00000171860,1.0
ENSG00000101400,ENSG00000198569,1.0
ENSG00000101400,ENSG00000150594,1.0
ENSG00000101400,ENSG00000145839,1.0
ENSG00000101400,ENSG00000171873,1.0
ENSG00000101400,ENSG00000134460,1.0
ENSG00000101400,ENSG00000139874,1.0
ENSG00000170860,ENSG00000088930,1.0
ENSG00000170860,ENSG00000106211,1.0
ENSG00000170860,ENSG00000181449,1.0
ENSG00000170860,ENSG00000148730,1.0
ENSG00000204103,ENSG00000204103,1.0
ENSG00000092621,ENSG00000188021,1.0
ENSG00000092621,ENSG00000147573,1.0
ENSG00000092621,ENSG00000096401,1.0
ENSG00000092621,ENSG00000130707,1.0
ENSG00000092621,ENSG00000169021,1.0
ENSG00000092621,ENSG00000186834,1.0
ENSG00000092621,ENSG00000171314,1.0
ENSG00000092621,ENSG00000169515,1.0
ENSG00000092621,ENSG00000111716,1.0
ENSG00000170385,ENSG00000169826,1.0
ENSG00000170385,ENSG00000213281,1.0
ENSG00000114767,ENSG00000132688,1.0
ENSG00000157005,ENSG00000278195,1.0
ENSG00000142166,ENSG00000165660,1.0
ENSG00000142166,ENSG00000185338,1.0
ENSG00000135269,ENSG00000135269,1.0
ENSG00000135269,ENSG00000142627,1.0
ENSG00000135269,ENSG00000128422,1.0
ENSG00000135269,ENSG00000181788,1.0
ENSG00000135269,ENSG00000184602,1.0
ENSG00000135269,ENSG00000075618,1.0
ENSG00000135269,ENSG00000123416,1.0
ENSG00000135269,ENSG00000071539,1.0
ENSG00000135269,ENSG00000139988,1.0
ENSG00000135269,ENSG00000163154,1.0
ENSG00000135269,ENSG00000188229,1.0
ENSG00000135269,ENSG00000089289,1.0
ENSG00000135269,ENSG00000106211,1.0
ENSG00000135269,ENSG00000125352,1.0
ENSG00000135269,ENSG00000198142,1.0
ENSG00000115128,ENSG00000147573,1.0
ENSG00000115128,ENSG00000096401,1.0
ENSG00000115128,ENSG00000169976,1.0
ENSG00000115128,ENSG00000163220,1.0
ENSG00000115128,ENSG00000186834,1.0
ENSG00000115128,ENSG00000198900,1.0
ENSG00000135842,ENSG00000169515,1.0
ENSG00000123405,ENSG00000136810,1.0
ENSG00000123405,ENSG00000135374,1.0
ENSG00000123405,ENSG00000123405,1.0
ENSG00000130656,ENSG00000213281,1.0
ENSG00000106299,ENSG00000122574,1.0
ENSG00000106299,ENSG00000213281,1.0
ENSG00000106299,ENSG00000158195,1.0
ENSG00000166189,ENSG00000100393,1.0
ENSG00000134899,ENSG00000106211,1.0
ENSG00000134899,ENSG00000225830,0.0
ENSG00000124217,ENSG00000123609,1.0
ENSG00000124217,ENSG00000088930,1.0
ENSG00000124217,ENSG00000172426,1.0
ENSG00000142627,ENSG00000110395,1.0
ENSG00000142627,ENSG00000135324,1.0
ENSG00000142627,ENSG00000104879,1.0
ENSG00000142627,ENSG00000213281,1.0
ENSG00000142627,ENSG00000142627,1.0
ENSG00000142627,ENSG00000167658,1.0
ENSG00000142627,ENSG00000186834,1.0
ENSG00000116863,ENSG00000106211,1.0
ENSG00000179172,ENSG00000186834,1.0
ENSG00000179172,ENSG00000185345,1.0
ENSG00000112697,ENSG00000185561,1.0
ENSG00000112697,ENSG00000267368,1.0
ENSG00000112697,ENSG00000128590,1.0
ENSG00000139505,ENSG00000123609,1.0
ENSG00000139505,ENSG00000123473,1.0
ENSG00000139505,ENSG00000164715,1.0
ENSG00000139505,ENSG00000174007,1.0
ENSG00000139505,ENSG00000139505,1.0
ENSG00000182810,ENSG00000173141,1.0
ENSG00000124302,ENSG00000196943,1.0
ENSG00000124302,ENSG00000079931,1.0
ENSG00000124302,ENSG00000150893,1.0
ENSG00000124302,ENSG00000106153,1.0
ENSG00000256812,ENSG00000271601,1.0
ENSG00000256812,ENSG00000065491,1.0
ENSG00000139304,ENSG00000102189,1.0
ENSG00000221995,ENSG00000221995,1.0
ENSG00000145384,ENSG00000137124,1.0
ENSG00000066557,ENSG00000169515,1.0
ENSG00000066557,ENSG00000096401,1.0
ENSG00000066557,ENSG00000197265,1.0
ENSG00000066557,ENSG00000137161,1.0
ENSG00000162728,ENSG00000157542,1.0
ENSG00000067704,ENSG00000106211,1.0
ENSG00000067704,ENSG00000126945,1.0
ENSG00000047644,ENSG00000047644,1.0
ENSG00000137161,ENSG00000206047,1.0
ENSG00000137161,ENSG00000174482,1.0
ENSG00000137161,ENSG00000136457,1.0
ENSG00000169446,ENSG00000099795,1.0
ENSG00000169446,ENSG00000163807,1.0
ENSG00000169446,ENSG00000188021,1.0
ENSG00000169446,ENSG00000177469,1.0
ENSG00000169446,ENSG00000143641,1.0
ENSG00000169446,ENSG00000213281,1.0
ENSG00000169446,ENSG00000136026,1.0
ENSG00000169446,ENSG00000134153,1.0
ENSG00000169446,ENSG00000122566,1.0
ENSG00000136928,ENSG00000178695,1.0
ENSG00000136928,ENSG00000112164,1.0
ENSG00000150630,ENSG00000150630,1.0
ENSG00000150630,ENSG00000128052,1.0
ENSG00000187626,ENSG00000079257,1.0
ENSG00000187626,ENSG00000187626,1.0
ENSG00000187626,ENSG00000137338,1.0
ENSG00000187626,ENSG00000182318,1.0
ENSG00000150681,ENSG00000065135,1.0
ENSG00000150681,ENSG00000156052,1.0
ENSG00000184979,ENSG00000167658,1.0
ENSG00000184979,ENSG00000133124,1.0
ENSG00000136110,ENSG00000196684,1.0
ENSG00000170855,ENSG00000243480,1.0
ENSG00000106789,ENSG00000165685,1.0
ENSG00000148798,ENSG00000213281,1.0
ENSG00000148798,ENSG00000243284,1.0
ENSG00000148798,ENSG00000100285,1.0
ENSG00000148798,ENSG00000185345,1.0
ENSG00000149735,ENSG00000079931,1.0
ENSG00000123416,ENSG00000135521,1.0
ENSG00000123416,ENSG00000198821,1.0
ENSG00000123416,ENSG00000152518,1.0
ENSG00000123416,ENSG00000186834,1.0
ENSG00000123416,ENSG00000188021,1.0
ENSG00000123416,ENSG00000188229,1.0
ENSG00000123416,ENSG00000096401,1.0
ENSG00000123416,ENSG00000197540,1.0
ENSG00000171388,ENSG00000198356,1.0
ENSG00000054803,ENSG00000131094,1.0
ENSG00000185338,ENSG00000139083,1.0
ENSG00000185338,ENSG00000100368,1.0
ENSG00000185338,ENSG00000131462,1.0
ENSG00000185338,ENSG00000185950,1.0
ENSG00000185338,ENSG00000117400,1.0
ENSG00000185338,ENSG00000174173,1.0
ENSG00000143333,ENSG00000065135,1.0
ENSG00000143333,ENSG00000149418,1.0
ENSG00000143333,ENSG00000156052,1.0
ENSG00000120669,ENSG00000206181,1.0
ENSG00000115844,ENSG00000115844,1.0
ENSG00000115844,ENSG00000185345,1.0
ENSG00000142686,ENSG00000123609,1.0
ENSG00000142686,ENSG00000017797,1.0
ENSG00000090776,ENSG00000213281,1.0
ENSG00000090776,ENSG00000044524,1.0
ENSG00000090776,ENSG00000169515,1.0
ENSG00000090776,ENSG00000185905,1.0
ENSG00000206527,ENSG00000171860,1.0
ENSG00000206527,ENSG00000174684,1.0
ENSG00000206527,ENSG00000196659,1.0
ENSG00000178718,ENSG00000172336,1.0
ENSG00000180611,ENSG00000157542,1.0
ENSG00000180611,ENSG00000177469,1.0
ENSG00000180611,ENSG00000123473,1.0
ENSG00000100985,ENSG00000102265,1.0
ENSG00000100985,ENSG00000163735,1.0
ENSG00000100985,ENSG00000124875,1.0
ENSG00000163602,ENSG00000123609,1.0
ENSG00000163602,ENSG00000204227,1.0
ENSG00000163602,ENSG00000168040,1.0
ENSG00000163602,ENSG00000007968,1.0
ENSG00000163602,ENSG00000106211,1.0
ENSG00000163602,ENSG00000179059,1.0
ENSG00000179886,ENSG00000177459,1.0
ENSG00000179886,ENSG00000156052,1.0
ENSG00000179886,ENSG00000236334,1.0
ENSG00000166869,ENSG00000180251,1.0
ENSG00000123171,ENSG00000106211,1.0
ENSG00000102128,ENSG00000243284,1.0
ENSG00000121454,ENSG00000158195,1.0
ENSG00000121454,ENSG00000183918,1.0
ENSG00000121454,ENSG00000106153,1.0
ENSG00000274750,ENSG00000112079,1.0
ENSG00000274750,ENSG00000136026,1.0
ENSG00000274750,ENSG00000143614,1.0
ENSG00000274750,ENSG00000198900,1.0
ENSG00000274750,ENSG00000108055,1.0
ENSG00000274750,ENSG00000183336,1.0
ENSG00000274750,ENSG00000169976,1.0
ENSG00000274750,ENSG00000184678,1.0
ENSG00000156427,ENSG00000163661,1.0
ENSG00000147400,ENSG00000198890,1.0
ENSG00000147400,ENSG00000138160,1.0
ENSG00000177602,ENSG00000025800,1.0
ENSG00000260325,ENSG00000162396,1.0
ENSG00000198937,ENSG00000112164,1.0
ENSG00000174951,ENSG00000245848,1.0
ENSG00000174951,ENSG00000168671,1.0
ENSG00000174951,ENSG00000169826,1.0
ENSG00000174951,ENSG00000147684,1.0
ENSG00000184678,ENSG00000100393,1.0
ENSG00000184678,ENSG00000112079,1.0
ENSG00000184678,ENSG00000166349,1.0
ENSG00000184678,ENSG00000145649,1.0
ENSG00000184678,ENSG00000163041,1.0
ENSG00000184678,ENSG00000203812,1.0
ENSG00000184678,ENSG00000155827,1.0
ENSG00000184678,ENSG00000198890,1.0
ENSG00000184678,ENSG00000143614,1.0
ENSG00000184678,ENSG00000185686,1.0
ENSG00000184678,ENSG00000186834,1.0
ENSG00000188375,ENSG00000198890,1.0
ENSG00000188375,ENSG00000138160,1.0
ENSG00000101892,ENSG00000164976,1.0
ENSG00000101892,ENSG00000121361,1.0
ENSG00000155827,ENSG00000155827,1.0
ENSG00000155827,ENSG00000203811,1.0
ENSG00000155827,ENSG00000170759,1.0
ENSG00000155827,ENSG00000118733,1.0
ENSG00000155827,ENSG00000197265,1.0
ENSG00000155827,ENSG00000203812,1.0
ENSG00000155827,ENSG00000186834,1.0
ENSG00000155827,ENSG00000241839,1.0
ENSG00000155827,ENSG00000138160,1.0
ENSG00000139083,ENSG00000139083,1.0
ENSG00000139083,ENSG00000181449,1.0
ENSG00000141052,ENSG00000129152,1.0
ENSG00000148344,ENSG00000148344,1.0
ENSG00000163909,ENSG00000196700,1.0
ENSG00000163909,ENSG00000162511,1.0
ENSG00000196734,ENSG00000106511,1.0
ENSG00000053702,ENSG00000135374,1.0
ENSG00000189431,ENSG00000203785,1.0
ENSG00000120696,ENSG00000143162,1.0
ENSG00000120696,ENSG00000175130,1.0
ENSG00000120696,ENSG00000173141,1.0
ENSG00000120696,ENSG00000125901,1.0
ENSG00000120696,ENSG00000166509,1.0
ENSG00000120696,ENSG00000137054,1.0
ENSG00000120696,ENSG00000165572,1.0
ENSG00000120696,ENSG00000172336,1.0
ENSG00000120696,ENSG00000140941,1.0
ENSG00000101057,ENSG00000101412,1.0
ENSG00000101057,ENSG00000100393,1.0
ENSG00000101057,ENSG00000133101,1.0
ENSG00000101057,ENSG00000140941,1.0
ENSG00000101057,ENSG00000173545,1.0
ENSG00000101057,ENSG00000213588,1.0
ENSG00000101057,ENSG00000116711,1.0
ENSG00000101057,ENSG00000101057,1.0
ENSG00000106211,ENSG00000181449,1.0
ENSG00000106211,ENSG00000170145,1.0
ENSG00000106211,ENSG00000134242,1.0
ENSG00000106211,ENSG00000287363,1.0
ENSG00000106211,ENSG00000170627,1.0
ENSG00000106211,ENSG00000122566,1.0
ENSG00000106211,ENSG00000089289,1.0
ENSG00000106211,ENSG00000106211,1.0
ENSG00000106211,ENSG00000126945,1.0
ENSG00000106211,ENSG00000160202,1.0
ENSG00000106211,ENSG00000198774,1.0
ENSG00000106211,ENSG00000096401,1.0
ENSG00000106211,ENSG00000128422,1.0
ENSG00000106211,ENSG00000133124,1.0
ENSG00000106211,ENSG00000197019,1.0
ENSG00000106211,ENSG00000070159,1.0
ENSG00000106211,ENSG00000147065,1.0
ENSG00000106211,ENSG00000244752,1.0
ENSG00000106211,ENSG00000152137,1.0
ENSG00000163348,ENSG00000163348,1.0
ENSG00000137960,ENSG00000105894,1.0
ENSG00000137960,ENSG00000171448,1.0
ENSG00000137960,ENSG00000137960,1.0
ENSG00000180667,ENSG00000147573,1.0
ENSG00000075785,ENSG00000099795,1.0
ENSG00000075785,ENSG00000205765,1.0
ENSG00000075785,ENSG00000185345,1.0
ENSG00000075785,ENSG00000136026,1.0
ENSG00000075785,ENSG00000075785,0.25
ENSG00000075785,ENSG00000177105,0.5
ENSG00000075785,ENSG00000178695,1.0
ENSG00000075785,ENSG00000144746,1.0
ENSG00000075785,ENSG00000136888,1.0
ENSG00000075785,ENSG00000174903,0.5
ENSG00000075785,ENSG00000177469,1.0
ENSG00000196890,ENSG00000186834,1.0
ENSG00000174007,ENSG00000056277,1.0
ENSG00000174007,ENSG00000135521,1.0
ENSG00000174007,ENSG00000178695,1.0
ENSG00000174007,ENSG00000158195,1.0
ENSG00000174007,ENSG00000101367,1.0
ENSG00000165527,ENSG00000213281,1.0
ENSG00000165527,ENSG00000156052,1.0
ENSG00000165527,ENSG00000175906,1.0
ENSG00000165527,ENSG00000065491,1.0
ENSG00000236334,ENSG00000263464,1.0
ENSG00000236334,ENSG00000271567,1.0
ENSG00000092847,ENSG00000186834,1.0
ENSG00000213281,ENSG00000138942,1.0
ENSG00000213281,ENSG00000102218,1.0
ENSG00000213281,ENSG00000144746,1.0
ENSG00000213281,ENSG00000170627,1.0
ENSG00000213281,ENSG00000084110,1.0
ENSG00000213281,ENSG00000046604,1.0
ENSG00000213281,ENSG00000105767,1.0
ENSG00000213281,ENSG00000213281,1.0
ENSG00000213281,ENSG00000065491,1.0
ENSG00000213281,ENSG00000100292,1.0
ENSG00000213281,ENSG00000108947,1.0
ENSG00000213281,ENSG00000175946,1.0
ENSG00000213281,ENSG00000175130,1.0
ENSG00000213281,ENSG00000136770,1.0
ENSG00000213281,ENSG00000178913,1.0
ENSG00000213281,ENSG00000136026,1.0
ENSG00000213281,ENSG00000180730,1.0
ENSG00000213281,ENSG00000152661,1.0
ENSG00000213281,ENSG00000176108,1.0
ENSG00000213281,ENSG00000044524,1.0
ENSG00000213281,ENSG00000148482,1.0
ENSG00000213281,ENSG00000149798,1.0
ENSG00000213281,ENSG00000147065,1.0
ENSG00000213281,ENSG00000133124,1.0
ENSG00000213281,ENSG00000162738,1.0
ENSG00000213281,ENSG00000089057,1.0
ENSG00000213281,ENSG00000187037,1.0
ENSG00000213281,ENSG00000110395,1.0
ENSG00000213281,ENSG00000170214,1.0
ENSG00000213281,ENSG00000203852,1.0
ENSG00000213281,ENSG00000186871,1.0
ENSG00000213281,ENSG00000158966,1.0
ENSG00000213281,ENSG00000155792,1.0
ENSG00000101412,ENSG00000204227,1.0
ENSG00000101412,ENSG00000092067,1.0
ENSG00000101412,ENSG00000100084,1.0
ENSG00000101412,ENSG00000101412,1.0
ENSG00000101412,ENSG00000269404,1.0
ENSG00000101412,ENSG00000185115,1.0
ENSG00000101412,ENSG00000133101,1.0
ENSG00000101412,ENSG00000221869,1.0
ENSG00000101412,ENSG00000007968,1.0
ENSG00000101412,ENSG00000100393,1.0
ENSG00000018699,ENSG00000018699,1.0
ENSG00000164708,ENSG00000171314,1.0
ENSG00000164708,ENSG00000136810,1.0
ENSG00000148677,ENSG00000147573,1.0
ENSG00000148677,ENSG00000138347,1.0
ENSG00000148677,ENSG00000148677,1.0
ENSG00000163220,ENSG00000074590,1.0
ENSG00000163220,ENSG00000147573,1.0
ENSG00000163220,ENSG00000128422,1.0
ENSG00000163220,ENSG00000163220,1.0
ENSG00000163220,ENSG00000065491,1.0
ENSG00000163220,ENSG00000198900,1.0
ENSG00000171126,ENSG00000182674,1.0
ENSG00000204308,ENSG00000112164,1.0
ENSG00000204308,ENSG00000138942,1.0
ENSG00000204308,ENSG00000204308,1.0
ENSG00000204308,ENSG00000169252,1.0
ENSG00000140481,ENSG00000050628,1.0
ENSG00000140481,ENSG00000265817,1.0
ENSG00000140481,ENSG00000171453,1.0
ENSG00000140481,ENSG00000196431,1.0
ENSG00000140481,ENSG00000180938,1.0
ENSG00000140481,ENSG00000135604,0.0
ENSG00000095203,ENSG00000023318,1.0
ENSG00000095203,ENSG00000168040,1.0
ENSG00000169856,ENSG00000131910,1.0
ENSG00000104892,ENSG00000080986,1.0
ENSG00000104892,ENSG00000170027,1.0
ENSG00000104892,ENSG00000170759,1.0
ENSG00000104892,ENSG00000104892,1.0
ENSG00000104892,ENSG00000180938,1.0
ENSG00000104892,ENSG00000135604,1.0
ENSG00000104892,ENSG00000178074,1.0
ENSG00000131462,ENSG00000122691,1.0
ENSG00000131462,ENSG00000112208,1.0
ENSG00000131462,ENSG00000162851,1.0
ENSG00000131462,ENSG00000185345,1.0
ENSG00000131462,ENSG00000181449,1.0
ENSG00000131462,ENSG00000096401,1.0
ENSG00000131462,ENSG00000133124,1.0
ENSG00000131462,ENSG00000215251,1.0
ENSG00000131462,ENSG00000143631,1.0
ENSG00000131462,ENSG00000169515,1.0
ENSG00000131462,ENSG00000131462,1.0
ENSG00000131462,ENSG00000165496,1.0
ENSG00000131462,ENSG00000105640,1.0
ENSG00000131462,ENSG00000126821,1.0
ENSG00000131462,ENSG00000188229,1.0
ENSG00000178726,ENSG00000180210,1.0
ENSG00000259956,ENSG00000123496,1.0
ENSG00000196544,ENSG00000138180,1.0
ENSG00000196544,ENSG00000116711,1.0
ENSG00000196544,ENSG00000138160,1.0
ENSG00000177791,ENSG00000162409,1.0
ENSG00000177791,ENSG00000147573,1.0
ENSG00000133169,ENSG00000120498,1.0
ENSG00000158470,ENSG00000084444,1.0
ENSG00000158470,ENSG00000055211,1.0
ENSG00000158470,ENSG00000104998,1.0
ENSG00000158470,ENSG00000123496,1.0
ENSG00000181404,ENSG00000102189,1.0
ENSG00000169515,ENSG00000196943,1.0
ENSG00000169515,ENSG00000101856,1.0
ENSG00000169515,ENSG00000102218,1.0
ENSG00000169515,ENSG00000108055,1.0
ENSG00000169515,ENSG00000169515,1.0
ENSG00000169515,ENSG00000101161,1.0
ENSG00000169515,ENSG00000118520,1.0
ENSG00000169515,ENSG00000131711,1.0
ENSG00000169515,ENSG00000124608,1.0
ENSG00000169515,ENSG00000254772,1.0
ENSG00000169515,ENSG00000130768,1.0
ENSG00000169515,ENSG00000177733,1.0
ENSG00000169515,ENSG00000197915,1.0
ENSG00000169515,ENSG00000180921,1.0
ENSG00000169515,ENSG00000143870,1.0
ENSG00000169515,ENSG00000046604,1.0
ENSG00000169515,ENSG00000136026,1.0
ENSG00000169515,ENSG00000143641,1.0
ENSG00000169515,ENSG00000102189,1.0
ENSG00000169515,ENSG00000169826,1.0
ENSG00000169515,ENSG00000133124,1.0
ENSG00000169515,ENSG00000176108,1.0
ENSG00000169515,ENSG00000071539,1.0
ENSG00000169515,ENSG00000170027,1.0
ENSG00000169515,ENSG00000196700,1.0
ENSG00000160007,ENSG00000172602,1.0
ENSG00000160007,ENSG00000136238,1.0
ENSG00000153989,ENSG00000243232,1.0
ENSG00000153989,ENSG00000050628,1.0
ENSG00000175130,ENSG00000185345,1.0
ENSG00000175130,ENSG00000188021,1.0
ENSG00000175130,ENSG00000142168,1.0
ENSG00000206181,ENSG00000197279,1.0
ENSG00000206181,ENSG00000121058,1.0
ENSG00000188021,ENSG00000138942,0.33
ENSG00000188021,ENSG00000167977,1.0
ENSG00000188021,ENSG00000167914,1.0
ENSG00000188021,ENSG00000167658,1.0
ENSG00000188021,ENSG00000111716,1.0
ENSG00000188021,ENSG00000188021,1.0
ENSG00000188021,ENSG00000254772,1.0
ENSG00000188021,ENSG00000188229,1.0
ENSG00000188021,ENSG00000089289,1.0
ENSG00000188021,ENSG00000104879,1.0
ENSG00000188021,ENSG00000156052,1.0
ENSG00000188021,ENSG00000138160,1.0
ENSG00000188021,ENSG00000122566,1.0
ENSG00000188021,ENSG00000118520,1.0
ENSG00000188021,ENSG00000204388,1.0
ENSG00000188021,ENSG00000134153,1.0
ENSG00000188021,ENSG00000125977,1.0
ENSG00000188021,ENSG00000136810,1.0
ENSG00000188021,ENSG00000155959,1.0
ENSG00000128052,ENSG00000128052,1.0
ENSG00000128052,ENSG00000110395,1.0
ENSG00000128052,ENSG00000170027,1.0
ENSG00000128052,ENSG00000100368,1.0
ENSG00000130768,ENSG00000120075,1.0
ENSG00000181104,ENSG00000126010,1.0
ENSG00000181104,ENSG00000156052,1.0
ENSG00000181104,ENSG00000165475,1.0
ENSG00000197557,ENSG00000162543,1.0
ENSG00000197557,ENSG00000196659,1.0
ENSG00000177352,ENSG00000163041,1.0
ENSG00000147684,ENSG00000164303,1.0
ENSG00000147684,ENSG00000099795,1.0
ENSG00000147684,ENSG00000169826,1.0
ENSG00000102265,ENSG00000146678,1.0
ENSG00000165572,ENSG00000140941,1.0
ENSG00000165572,ENSG00000166509,1.0
ENSG00000179407,ENSG00000135045,1.0
ENSG00000103241,ENSG00000103241,1.0
ENSG00000103241,ENSG00000128714,1.0
ENSG00000038210,ENSG00000071539,1.0
ENSG00000268041,ENSG00000134698,1.0
ENSG00000169704,ENSG00000185245,1.0
ENSG00000142168,ENSG00000100097,1.0
ENSG00000142168,ENSG00000184374,1.0
